,x,y,emoji
1126,-3.3723369911981327,6.99706383269441,💔
1127,-3.4853067444494905,13.390722237803127,💕
1128,-16.204868322920895,13.4144607707229,💖
1129,-17.709284016633635,-0.2289600392400766,💗
1130,-7.479838658384899,3.604111215574489,💘
1131,-10.279891332176058,3.754681910680012,💙
1132,-4.049685745999331,3.2523411736487784,💚
1133,-9.110189404530882,2.1314606801460756,💛
1134,-9.51939958752585,3.5090139748565727,💜
1135,-8.778146338595699,5.336107975335857,💝
1136,-9.205447611654876,1.016749592384781,💞
1137,-13.227106082041237,3.6039563618647996,💟
1138,-8.707101722500711,3.5577638539016374,💠
1139,4.223847631666586,-9.916081857019261,💡
1140,1.9177952301790293,14.900525908142516,💢
1141,6.370996254170822,-12.340798873164582,💣
1142,-2.5449042746384203,6.004754014892228,💤
1143,8.92630730408082,-3.200288146914514,💥
1144,8.245961357470645,-5.892366912885541,💦
1145,-3.103650609902349,4.163737568501697,💧
1146,6.627492587125442,-10.27802370523931,💨
1147,-6.3802695289094205,4.857684914496863,💩
1148,4.255615531822091,11.066116319979422,💪
1149,4.075450698808271,15.893300268412021,💪🏻
1150,2.887359745719704,12.985388232412815,💪🏼
1151,3.8381890063749227,7.55209473345319,💪🏽
1152,-0.3915390316936476,13.732560296546021,💪🏾
1153,4.126977452907905,13.631918888933576,💪🏿
1154,7.779940448617174,7.950235586227201,💫
1155,-7.187461082222657,0.592132303635613,💬
1156,-5.142831090000291,3.4979928619125116,💭
1157,-6.090612918128641,0.5410118582134164,💮
1158,-2.8897361235992003,-13.836017659205986,💯
1159,9.12470387711996,-1.9097021369577543,💰
1160,-7.319382546311831,-14.251435669839937,💱
1161,3.2024823425059235,-12.578616548055011,💲
1162,-1.8943337089870536,-14.22328324744093,💳
1163,-2.0522729520549383,-13.9193726179783,💴
1164,-3.2143971961022326,-14.521589760216402,💵
1165,-3.498427909541186,-14.852603734432682,💶
1166,-9.962096894456467,-1.5846477817038043,💷
1167,-0.16923657479523174,-15.630037764419976,💸
1168,-22.004853974064968,-2.565303055055662,💹
1169,-6.33479870492168,-7.127782821504953,💺
1170,-3.6981106282101632,-13.455028995002706,💻
1171,-5.794653157965898,-14.017647811133264,💼
1172,7.75942627972847,-10.294679950960342,💽
1173,-1.680146246416295,-8.465583414345714,💾
1174,-1.5270866016006368,-13.247559001904836,💿
1175,-0.9920502229736556,-13.059782140473091,📀
1176,-8.058916232808762,13.241059189440174,📁
1177,-16.578135533843486,-6.122133951514869,📂
1178,-4.232325580972857,-14.145307205159156,📃
1179,-16.47171445057111,-3.4423905143242775,📄
1180,-8.950374966515735,-12.123339754371123,📅
1181,-7.3662260193413305,-14.522293025913084,📆
1182,-9.305893301716386,-6.5958016720208725,📇
1183,-14.729952209556613,-8.856778788145208,📈
1184,-10.975002797021556,-10.760865272397986,📉
1185,-5.142359976370889,-10.523167730076567,📊
1186,7.363835498442464,-3.428279154939771,📋
1187,7.494333334538993,-3.583849382666227,📌
1188,-7.514216036856994,-6.307839891486458,📍
1189,5.879364115710549,13.981737302060987,📎
1190,-1.5075084993317354,-13.132550129803326,📏
1191,-13.044750834984828,-0.15288233904679563,📐
1192,6.258835116556577,-0.8981314081095423,📑
1193,-16.858189933269056,-10.393739615826181,📒
1194,-17.209514558638823,-4.209411929494345,📓
1195,-16.631589632098724,-9.85298945021108,📔
1196,-14.312644433186641,-0.5333410734037312,📕
1197,-11.747856136867988,-0.7877328461674273,📖
1198,-15.292912755155065,-9.122668530893108,📗
1199,-13.701428809600579,-9.344382415883452,📘
1200,-16.878053177261027,-10.01777973721375,📙
1201,-3.104209991281156,-13.104903992176768,📚
1202,0.8229045583691799,-9.998657903262282,📛
1203,-4.716505174890667,-8.95545944348299,📜
1204,-15.110235663012565,-2.270222094215696,📝
1205,-9.027460571931943,-0.9661218238497897,📞
1206,5.450040742561756,-2.9079862587701557,📟
1207,2.123241575879414,-10.251085326081949,📠
1208,-7.718773460068911,13.727537344383622,📡
1209,1.5697180463063534,-4.304518634708185,📢
1210,2.752200255606189,16.26420366854371,📣
1211,3.1527121934626416,12.916033249257008,📤
1212,2.4639209470656724,11.737953735370732,📥
1213,-0.6406186926903447,-14.7843750324341,📦
1214,-14.6334930367598,-2.8442639795650075,📧
1215,-14.5526335154527,-8.089569077422071,📨
1216,-8.38123559737572,-7.12431870868653,📩
1217,-21.5535888193374,-2.9666136305805795,📪
1218,-20.67636903826522,0.04927629670387598,📫
1219,-18.0239381872976,-7.58730748558346,📬
1220,-21.764761569810517,-2.8384515822400758,📭
1221,-0.9256492206633845,-4.521479618723922,📮
1222,0.6268088167646583,-5.171206853258223,📯
1223,-10.272538008082822,3.0125791897756033,📰
1224,-2.5595057272825117,-12.503992669080901,📱
1225,-6.187238781734549,-16.02797313209782,📲
1226,-5.5045187118882835,-9.459511145202201,📳
1227,-9.546178919848485,-13.880686155989597,📴
1228,-7.88979436616452,-14.542552406374984,📵
1229,4.643585651064771,-7.391342110885,📶
1230,-5.870738157947151,-13.300934916152112,📷
1231,-4.8040155440940575,-11.647485211820083,📸
1232,1.881307362301593,-12.015260046434102,📹
1233,-12.712811093696454,-0.8439167321448973,📺
1234,1.5087563021592176,-11.325742521787824,📻
1235,-0.13868618441574085,-14.19294234925766,📼
1236,-5.03302087249628,0.36443702807132605,📽
1237,-1.7253800665318177,14.99822510845612,📿
1238,-0.8539795401135845,-6.6598483679362195,🔀
1239,4.100532610732392,-8.53066821968903,🔁
1240,-9.179225087434338,-11.53632498211649,🔂
1241,-18.400088880469326,-6.3571191647308005,🔃
1242,-12.496123074569423,-10.086398337394442,🔄
1243,-1.6671712013579219,-12.028721721488688,🔅
1244,-4.408676600908547,-11.27557962523674,🔆
1245,-9.965842808861927,5.746407283780535,🔇
1246,4.049578898654229,-12.547535037437648,🔈
1247,6.273384786713744,-7.173996309844764,🔉
1248,7.459373959662275,2.032367247218205,🔊
1249,-3.1746081593053233,-6.3890250892223195,🔋
1250,1.5785938199032918,-13.127778302094791,🔌
1251,-12.405674265124246,-1.6989761656633449,🔍
1252,-8.488371894488736,-14.214025694546095,🔎
1253,-12.013026411176062,-12.260642152291986,🔏
1254,-14.497183914174165,-12.652810454025094,🔐
1255,-16.94846138685638,-10.52961380629576,🔑
1256,-5.785055827760925,-12.227360323631961,🔒
1257,-9.922509884508196,-13.991468854771846,🔓
1258,3.9212465596034414,-10.67486336097196,🔔
1259,5.5477897547580515,-3.669404511116535,🔕
1260,-6.5745412350851735,-15.19130898787639,🔖
1261,2.550945359759003,-12.79464566146106,🔗
1262,-7.314000295373846,14.485604030741976,🔘
1263,-7.1575846171419135,-8.991832882232615,🔙
1264,-11.383838668421294,-13.294000347524555,🔚
1265,-4.802217603281899,-12.198548864109394,🔛
1266,-14.38496649741605,-5.283428228939901,🔜
1267,-7.9085522993978365,-8.427764126378761,🔝
1268,-14.624425621623837,-10.945881114199095,🔞
1269,-9.315914442611467,-2.517160150131049,🔟
1270,0.9210140966799345,4.139653521270963,🔠
1271,-5.847288206401491,4.302300737750683,🔡
1272,-6.074277228457686,-11.51339005870388,🔢
1273,-4.5204589635831836,-4.573521493045856,🔣
1274,-10.31786128743945,-3.710580947664733,🔤
1275,5.828959327292587,-5.446671932101187,🔥
1276,3.123963442821593,-10.793307127429319,🔦
1277,9.035540138420176,-4.2485731900454615,🔧
1278,4.5408220051306145,-7.164319521483038,🔨
1279,-5.577450202086045,-5.739162799753501,🔩
1280,11.225179593378963,4.233559516780459,🔪
1281,-8.175039080710281,-0.9860908779639985,🔫
1282,1.5500501671142561,-4.087332273091144,🔬
1283,0.9202695185638639,-4.926882158888059,🔭
1284,-0.9725837652772158,-5.272330156644252,🔮
1285,-16.22616448989913,-11.254098615267166,🔯
1286,-13.726575971989588,-0.5347378770317295,🔰
1287,-1.7010620495971727,-6.653258331177395,🔱
1288,-17.23513644981993,-7.935979261071297,🔲
1289,-13.711100621978222,-1.3316033252715467,🔳
1290,-11.684614211062408,10.280309173925684,🔴
1291,-14.727964191808667,-9.837035735838501,🔵
1292,6.100685884259543,2.653577054297797,🔶
1293,-17.191895298911973,-10.290015819500077,🔷
1294,13.755316066362903,-0.4555578338496865,🔸
1295,5.869458314043146,2.7308084697931805,🔹
1296,-11.249010044340446,-10.437179652008146,🔼
1297,6.237789799420572,-7.822740050301662,🔽
1298,1.520767186656378,5.977420284712027,🕉
1299,-16.337568431731043,12.541163384174753,🕊
1300,1.2078268044184486,-4.691409494637617,🕋
1301,3.2592396203530423,-7.225197169546781,🕌
1302,2.785067412396396,4.971827500525463,🕍
1303,-6.310272613175891,6.266102301439847,🕎
1304,-19.693205815878297,-2.7987220882063943,🕐
1305,-19.931985870090553,-2.991160746499907,🕑
1306,-16.486576223366587,-2.1548095747157916,🕒
1307,-19.77510350378886,-2.656894346197647,🕓
1308,-19.755596506945984,-2.4110919147493117,🕔
1309,-19.660037288099538,-2.8729638301330045,🕕
1310,-19.6994723732286,-2.9546527592914136,🕖
1311,-19.89281408829547,-2.541596037120045,🕗
1312,-19.641820354313428,-2.836603753243023,🕘
1313,-8.38730562897602,2.450787667440948,🕙
1314,-16.717918746698995,-0.9500559024135429,🕚
1315,-19.928969044249826,-1.8709177528232066,🕛
1316,9.445152993288856,6.7509853436759375,🕯
1317,2.896106107970466,-11.048150364499163,🕰
1318,6.321720873106772,-7.796199567511488,🕳
1319,0.7620715350262401,-7.879047739658457,🕴
1320,1.806952496961402,-8.775686545387913,🕵
1321,0.15808549925230894,-0.1728738301568876,🕶
1322,5.765703960353683,4.313125103767206,🕷
1323,-1.184167657525577,-10.434457016345373,🕸
1324,-0.918124124847807,-5.195363153419529,🕹
1325,-3.1556761005655303,2.863054355470027,🕺
1326,-9.593203235419146,-8.371421738670554,🖇
1327,-13.64945301659403,-8.555489264974948,🖊
1328,5.234540629328773,-7.050449204540566,🖋
1329,-14.56716247081743,8.873813918240383,🖌
1330,-12.927015952993727,10.39775517251752,🖍
1331,-10.109195362378832,1.0785547110327576,🖐
1332,-5.672149786151199,7.300638078872979,🖕
1333,-10.546752986690889,-11.627668823092126,🖖
1334,-17.85262467306469,-6.859188935235675,🖖🏻
1335,-16.875446267445817,6.90465515089786,🖖🏼
1336,-17.110575393329643,7.368434849839481,🖖🏽
1337,-17.289088482647024,9.892886267596117,🖖🏾
1338,-14.274717318071007,14.697707698811183,🖖🏿
1339,-11.800432798028936,2.9887105768338538,🖤
1340,-9.216385152118674,-14.500557435648348,🖥
1341,5.285468685287694,-6.675440455257629,🖨
1342,-14.126876909747402,8.458435364791297,🖱
1343,10.43649810853801,-3.1347418225148087,🖲
1344,-11.823743641415033,-2.6366916470975883,🖼
1345,-10.256318897526231,-13.615568113279776,🗂
1346,-2.2176899433729473,-13.507393028967655,🗃
1347,-8.636456616970536,-13.828981141012626,🗄
1348,8.26897530326408,-1.7932776645628892,🗑
1349,-9.959986414919612,-11.231079487834155,🗒
1350,-9.375492264065098,-11.43344218500822,🗓
1351,6.153985266124866,-6.412536648037259,🗜
1352,-15.666354723183938,-12.218709423874735,🗝
1353,-6.529774938205754,-14.060342165545892,🗞
1354,7.705320056496227,2.0981494005212755,🗡
1355,-8.886518197839724,7.3763667702945535,🗣
1356,-1.2228349408380308,0.4020462058556539,🗨
1357,-2.740005960466119,14.935666855375334,🗯
1358,-13.717767918727885,-11.339404625855973,🗳
1359,-8.045844270203911,-13.78914745523386,🗺
1360,2.695260034663912,-12.231303598393753,🗻
1361,0.17684531726586653,-12.509640965983163,🗼
1362,-6.802349336115348,-14.967239080685358,🗽
1363,-3.4149575024688352,-13.666489239581967,🗾
1364,-1.292089408571379,-0.6630330018984749,🗿
1365,-5.417178070874108,16.166901570809294,😀
1366,2.7784225218742846,13.468622317176138,😁
1367,-4.620161561416433,15.939756427698859,😂
1368,-5.014697708687284,15.690209533189847,😃
1369,-4.356622377319674,15.91566565882235,😄
1370,-1.5562160820940898,6.882484386274893,😅
1371,0.8141597897358117,13.71684139456882,😆
1372,-10.161408107941332,1.4502577305130042,😇
1373,2.414902219743005,15.413059798417784,😈
1374,2.6881404349361837,16.966352200713175,😉
1375,0.9603827259469772,14.491671840001231,😊
1376,14.279376459859876,0.06957216628769922,😋
1377,-7.409356041819349,2.2010017631085996,😌
1378,-9.509597126336006,5.04091606792388,😍
1379,-7.792674642438514,6.827491160650654,😎
1380,2.3801959625002693,16.85042914903925,😏
1381,-4.032553029731234,5.412454560448632,😐
1382,-10.128605820579113,4.199243515413229,😑
1383,2.729556466001008,16.92309189610636,😒
1384,10.614791983431182,9.179548635055516,😓
1385,-1.8204658284460533,6.891095297557051,😔
1386,6.992948232089399,13.656643814729952,😕
1387,-3.25979125344373,5.209153372860289,😖
1388,-11.251990585820224,15.248144036557594,😗
1389,-4.124878508041144,13.327586292106872,😘
1390,0.8263855781916031,17.857509354728748,😙
1391,-4.039426876482595,12.837184339556146,😚
1392,0.44494151956442574,14.744547670882106,😛
1393,5.7608598802351505,11.426398686650737,😜
1394,0.2927743558606911,14.232808194139634,😝
1395,-3.0480355882872696,5.672790987204666,😞
1396,-2.152628634328815,6.9388403035881465,😟
1397,-0.22686962994327559,16.63350728998909,😠
1398,2.0669745132404747,16.323146336684644,😡
1399,0.5275442763667931,16.033141877599807,😢
1400,5.6575819322292835,11.182144086953311,😣
1401,5.189461203861567,9.597361479630193,😤
1402,5.829181137093587,13.03366123840216,😥
1403,0.8682910307370318,16.585384341233368,😦
1404,3.1779135701132506,16.044471449519076,😧
1405,1.9055905034998595,16.382817989610754,😨
1406,-1.8893788816733776,6.498912335707868,😩
1407,3.7910219833429055,8.821314373958463,😪
1408,5.400492055538812,10.733803796962277,😫
1409,3.089348702842576,15.754343377370397,😬
1410,2.366080874839359,16.33930152982864,😭
1411,-6.984627646279991,8.001465011548877,😮
1412,5.69971916060099,10.686625497484249,😯
1413,1.6009529093893458,16.672798063767768,😰
1414,-4.191663216459724,-1.5134498146301445,😱
1415,-1.6584649389538024,6.436449080877185,😲
1416,4.161976120864091,15.108289624065373,😳
1417,3.6517957540579142,8.768363591596666,😴
1418,5.315027618310091,10.485580999925318,😵
1419,-2.505932638229087,7.3605209862179635,😶
1420,-4.84263572346515,11.397122884564327,😷
1421,-1.3535062154793782,16.60119033174541,😸
1422,2.437203281675551,16.66429663997435,😹
1423,-1.3547051725996444,16.520357428919883,😺
1424,0.8393703071644505,17.0598808231528,😻
1425,0.1461142048623291,16.642835147605272,😼
1426,-0.7257500790398622,16.233601379315893,😽
1427,0.8039039039264285,13.771320223218531,😾
1428,2.015909818833052,16.046627098081192,😿
1429,-1.6256047811029006,5.783295979902477,🙀
1430,-7.365759679018597,17.181562003868695,🙁
1431,-5.249644944564634,17.100695801587296,🙂
1432,1.6878349878175039,15.973803986145322,🙃
1433,-14.270504048163335,-7.4279677469003635,🙄
1434,-8.530897730402927,0.7749017231999065,🙅
1435,-16.003957161735865,10.821439122862357,🙅🏻
1436,-16.288675825780413,9.71124514603624,🙅🏼
1437,-12.085320690593171,13.85501558561163,🙅🏽
1438,-15.033663699066118,6.7992652592824205,🙅🏾
1439,-8.277839932199777,3.4109673213400864,🙅🏿
1440,-11.307911563039587,-5.723766992003163,🙆
1441,-16.244650553167546,10.298334789617854,🙆🏻
1442,-14.251699636089105,14.617451837798152,🙆🏼
1443,-12.27591897824498,13.605616252644634,🙆🏽
1444,-6.5589737405520045,15.594606405314101,🙆🏾
1445,-12.676643686002736,14.729654021322245,🙆🏿
1446,-7.663906130408309,2.250244652699501,🙇
1447,-15.011400871616319,13.483504889131279,🙇🏻
1448,-16.729320361912258,-0.5927180818529602,🙇🏼
1449,-1.136318699799338,15.669614739779213,🙇🏽
1450,-2.494849598022576,11.655454227156156,🙇🏾
1451,-12.718303891522023,13.30941616501261,🙇🏿
1452,-1.614447756135238,2.4525553529507165,🙈
1453,7.698187759553258,11.476431721706717,🙉
1454,-3.9377922228414257,7.451874338303311,🙊
1455,-9.073399365718402,1.8999495265139599,🙋
1456,-16.43052870006334,9.394440095610364,🙋🏻
1457,-16.397919388982533,9.388888761501487,🙋🏼
1458,-12.91669865159583,11.840449088742496,🙋🏽
1459,-14.865351275310664,14.99240897708392,🙋🏾
1460,-16.32133575525944,11.095552900574637,🙋🏿
1461,-9.050434142403779,4.022825236475173,🙌
1462,-17.710556520341505,8.961971459909376,🙌🏻
1463,-17.408875777585838,10.125812309480715,🙌🏼
1464,-13.10621366715687,12.023313154988081,🙌🏽
1465,-15.577064129108289,-3.471472235499985,🙌🏾
1466,-17.34014940571046,9.598240981169258,🙌🏿
1467,-7.336052423159818,17.264820863472263,🙍
1468,-12.58730248430288,13.474767599589471,🙍🏻
1469,-15.376126172129782,8.012869163169801,🙍🏼
1470,-1.4728582927598064,16.02035243822743,🙍🏽
1471,-16.251730725258984,-1.5504814227430035,🙍🏾
1472,-12.759222276824083,14.173666435907803,🙍🏿
1473,3.2854593576611477,10.992825958033194,🙎
1474,-10.042554707552144,4.4196277909244515,🙎🏻
1475,-13.67607824498713,14.59567999158318,🙎🏼
1476,-4.4469720032772155,16.0000689329142,🙎🏽
1477,13.645092548894304,-0.5854469281389127,🙎🏾
1478,-12.98256763841493,13.879378966701621,🙎🏿
1479,-6.621613299041943,12.333577410038506,🙏
1480,-17.573646383839066,-6.59164247143353,🙏🏻
1481,-16.93246579163542,9.392810705744143,🙏🏼
1482,-1.8907353133301152,12.109711893938645,🙏🏽
1483,-3.8648656954821545,10.659074115695152,🙏🏾
1484,-17.364532177904238,10.981626701864004,🙏🏿
1485,2.387161322165553,-11.599459206236155,🚀
1486,9.043131602650368,-5.808802605001837,🚁
1487,6.515248486538852,-10.901994879597847,🚂
1488,6.8523069729019905,-12.045852188809464,🚃
1489,6.624318239958143,-11.457536962729195,🚄
1490,14.39028173380172,-2.552813314218298,🚅
1491,7.0404128998581745,-12.270304055238835,🚆
1492,4.27102761537917,-11.865824052222564,🚇
1493,5.063369884348606,-11.621517061859683,🚈
1494,6.485453468817118,-11.890888245078354,🚉
1495,14.423548480525032,-2.8026211091517577,🚊
1496,14.54200482041088,-3.57386451903572,🚋
1497,0.11662217343572825,-15.12034102309142,🚌
1498,-0.12537722497341042,-13.435555461368734,🚍
1499,5.635951544381407,-11.797403699106118,🚎
1500,13.225695350341361,-2.7353987060411735,🚏
1501,0.7527738980045596,-13.811975708433526,🚐
1502,-0.10582061447702824,-15.552889738397703,🚑
1503,-0.33173852533105436,-15.294932761765933,🚒
1504,-5.710027421693357,-14.808203229648406,🚓
1505,-1.1178473491589962,-15.746496643368367,🚔
1506,-0.27808346734390915,-13.7630538573666,🚕
1507,-1.4927693194768477,-15.40320639639312,🚖
1508,-2.3598303796586,-11.985951438162967,🚗
1509,7.507367161863313,-11.752122249696177,🚘
1510,1.415108959428351,-12.692355270883228,🚙
1511,7.598852409477172,-11.629574591380512,🚚
1512,10.683266819358284,-1.6540601444622718,🚛
1513,9.224829524809207,-6.997558159699485,🚜
1514,7.770716579137501,-11.811421142584505,🚝
1515,14.607518901396196,-4.044466405987517,🚞
1516,10.554566293011428,-4.551821585198751,🚟
1517,14.121959500945657,-3.269420197690667,🚠
1518,14.51817697551143,-3.2965449393469872,🚡
1519,4.1241891296067275,-11.546225197485565,🚢
1520,-1.016390326777296,-6.736748457234445,🚣
1521,6.1524276247574345,-3.52199707248429,🚣🏻
1522,-11.957101038204287,-9.29014292279839,🚣🏼
1523,7.284440259896354,12.835357227893649,🚣🏽
1524,-12.465312510311643,10.480330799485644,🚣🏾
1525,6.36919641098188,-3.9883110214044484,🚣🏿
1526,6.154933960742078,-10.473931979036486,🚤
1527,7.848953543177089,-9.53435927123976,🚥
1528,1.7849608735960354,-0.04117221249437649,🚦
1529,-11.245097286295914,1.6676406129300951,🚧
1530,-3.649927442711066,-9.656559190399525,🚨
1531,-13.376703038098997,-1.5655532389607278,🚩
1532,4.0348580186599055,-12.290961572831284,🚪
1533,-5.7867579681537284,5.5550270409406375,🚫
1534,11.710327415828118,4.550992380970107,🚬
1535,11.526755298799767,0.5935374469099001,🚭
1536,-5.7911319714037495,-13.494470894608503,🚮
1537,9.82014320801875,-1.6000330860065113,🚯
1538,7.890564375304391,-7.19947103972851,🚰
1539,11.507489128915319,-3.916920080416034,🚱
1540,7.104417276268961,-10.526784675480219,🚲
1541,8.002264259125479,-7.560907125327957,🚳
1542,14.160877948084146,-3.236387771667292,🚴
1543,-5.521040412730348,8.755075908013952,🚴🏻
1544,8.285689719296306,-2.488930531628818,🚴🏼
1545,6.441332903786828,11.976192639031789,🚴🏽
1546,7.315099067356515,13.020840349847896,🚴🏾
1547,8.540530853512719,-2.335956113545069,🚴🏿
1548,13.979133513410565,-2.5075766614262025,🚵
1549,9.474991439890932,-4.179587953371801,🚵🏻
1550,9.36639055283225,-4.31156002715075,🚵🏼
1551,5.258721252116411,10.586799463093596,🚵🏽
1552,10.619646049098055,-4.231573915343719,🚵🏾
1553,13.686638316035108,-0.43193838302020693,🚵🏿
1554,7.598117267954825,-8.06351129377773,🚶
1555,-6.51932099017423,-13.069579698497114,🚶🏻
1556,-10.254605505414796,-7.266123607408973,🚶🏼
1557,-5.854508353361421,14.538926526248702,🚶🏽
1558,-6.001131588000643,-12.313315783968378,🚶🏾
1559,-6.184272705773724,-12.77656937538624,🚶🏿
1560,15.04152016625318,-1.0671534470999944,🚷
1561,9.872744650329247,-7.674418289433663,🚸
1562,-8.532919704662957,4.859275609686296,🚹
1563,-7.944535854400178,4.271124186369219,🚺
1564,-8.258192988467025,4.551401884024908,🚻
1565,0.5763217495927385,1.7144918547999781,🚼
1566,-6.764802994803896,1.2559091928735506,🚽
1567,-6.514971906632509,2.8375608061482542,🚾
1568,13.390270222670058,0.17352964530567655,🚿
1569,6.790539507718637,-6.133540201367237,🛀
1570,-4.288480406218786,-10.027826034991206,🛀🏻
1571,-4.584514920088672,-10.32100683632565,🛀🏼
1572,10.248334441626493,-3.4525380454896717,🛀🏽
1573,4.7477214914368036,-5.760999731013441,🛀🏾
1574,-0.005128819614778026,-1.44198740316914,🛀🏿
1575,12.772976293162495,-1.035193588114308,🛁
1576,-1.9122920255129299,-15.435085716091894,🛂
1577,-9.065518298361383,-0.4391054308277157,🛃
1578,-6.919773814322117,-2.0989387800773924,🛄
1579,13.436909153794083,-4.580017340254007,🛅
1580,-7.349663349077898,6.160318552940715,🛋
1581,-1.16628058329424,-11.570262674327187,🛌
1582,4.525349534907665,-10.515578138074526,🛍
1583,-1.982096447841191,3.6105886165403627,🛎
1584,-5.867622212048028,3.1703238515619048,🛏
1585,3.1089513433886613,-6.983470176442424,🛐
1586,-11.524605920318594,-8.70525590178501,🛑
1587,-17.096306019878558,6.882965308729525,🛠
1588,-11.276352902020802,-9.988290291210136,🛡
1589,10.324886762913684,-3.5110521543362183,🛢
1590,7.41410973481352,-11.86147210819741,🛣
1591,4.617749309340563,-11.405353199287768,🛤
1592,4.652998731833066,-10.55777632003957,🛥
1593,5.096716235243865,-10.157181541124213,🛩
1594,2.168795407924327,-10.45606962734282,🛫
1595,4.2179272518265565,-10.249033563261579,🛬
1596,3.8937170805895644,-11.64241428475019,🛰
1597,3.495510612076511,-10.899819765930337,🛳
1598,9.44174657823993,-5.192064821501476,🛴
1599,9.186687911176879,-5.95031694176108,🛵
1600,-13.680223160931428,-6.84255570631265,🤐
1601,-8.277465169770018,-1.9735858324340478,🤑
1602,-6.815418179715,2.7298230466124602,🤒
1603,4.688260761359245,15.627875270346225,🤓
1604,7.821881139107572,12.697967862539008,🤔
1605,8.74478581874928,-3.8583326221395615,🤕
1606,9.941142364766181,-7.5925175794827355,🤖
1607,1.6765760757516357,13.453697971338766,🤗
1608,0.08623303518950957,1.0995237941003144,🤘
1609,-14.252385489490223,12.153161944081962,🤙
1610,-5.438567926084469,8.91577677880691,🤚
1611,-12.229393265202402,10.983347439288806,🤛
1612,-12.185654319907936,11.404932630678577,🤜
1613,-11.596459888661883,12.237993840298577,🤝
1614,-16.848930376337137,10.485220976788039,🤞
1615,-9.034084204171972,2.760041655075322,🤠
1616,1.420140531109538,15.784057516484124,🤡
1617,3.7829241261130218,15.521214963882887,🤢
1618,-5.266429508968091,4.808076323417205,🤣
1619,7.154130181071195,-2.7638325249257014,🤤
1620,3.0308244050188247,14.598511848565597,🤥
1621,4.487482618294662,15.125882814380672,🤦
1622,-0.6490681761773532,16.087699937667704,🤧
1623,-5.000521199963541,-1.1685041622768895,🤰
1624,7.952458154528558,12.668872205169338,🤳
1625,-5.71106073925416,0.08294327105497996,🤴
1626,-9.020456818095662,7.146096257074031,🤵
1627,-11.923279370095303,5.285030076905111,🤶
1628,2.3645257521762275,16.201237485738133,🤷
1629,-2.9952177521454524,-1.8169946851812289,🤹
1630,9.579161460331528,6.037019705545915,🤺
1631,-4.264100314667266,15.107981690355011,🤾
1632,-0.7667894399657986,10.993048852841039,🥀
1633,9.537450499146622,6.822599444478795,🥂
1634,14.021423607059967,-1.5594095657941547,🥃
1635,7.244966003971452,2.1521066651202254,🥄
1636,-6.514438955829527,14.669648558647337,🥐
1637,7.19815884475688,6.342998554950439,🥑
1638,10.205030601127214,5.189298945852829,🥒
1639,11.425649126104961,3.8032655815176355,🥓
1640,13.542934947177837,3.396881732754011,🥔
1641,-15.259989126569641,-1.305616152059853,🥕
1642,10.117660856800661,2.8958203915585865,🥖
1643,10.600604019434938,3.4695056145100205,🥗
1644,7.651645785116379,2.3066845683777215,🥘
1645,7.812283372709432,-3.6410410139762024,🥙
1646,-4.954356798332068,-14.935006820952264,🥡
1647,5.203861405689371,1.5992433841691245,🦀
1648,3.9399372845023897,13.453492135866053,🦁
1649,6.115732736603528,13.54763486878938,🦂
1650,11.82690717316286,5.262960423040547,🦃
1651,4.926725887318446,13.530662939738608,🦄
1652,-1.4046959260943814,15.958166707969202,🦅
1653,11.799332294085998,5.363012243807943,🦆
1654,-10.431758923586816,4.278206050131636,🦇
1655,0.8579231138789053,14.472109851534823,🦈
1656,7.30436548932581,12.600559759175914,🦉
1657,-12.208754427674906,9.454258604165602,🦊
1658,-10.432893003176993,8.07268080511488,🦋
1659,7.667612402285302,14.2778686569721,🦏
1660,2.7465350247153446,-2.9230448722802227,🧀
